Market,Segment,Occasion,Pack Size,Flavor,Channel,Price,WtP_Estimate,Elasticity,Unit_Sales,Revenue,Gross_Margin_%,Gross_Margin_Value
Thailand,High-SEC,Health-conscious,Large (100g),Classic Salted,Traditional Trade,10,13.75,-1.19,491,4910,0.26,1269.15
Thailand,High-SEC,Health-conscious,Large (100g),Spicy,7-Eleven,20,26.08,-0.51,504,10080,0.41,4173.95
Thailand,High-SEC,Health-conscious,Large (100g),Spicy,Modern Trade,20,24.65,-0.46,496,9920,0.34,3329.79
Thailand,High-SEC,Health-conscious,Large (100g),Spicy,Traditional Trade,10,10.61,-1.33,493,4930,0.3,1458.87
Thailand,High-SEC,Health-conscious,Large (100g),Local Specialty,7-Eleven,30,34.03,-0.63,487,14610,0.33,4862.16
Thailand,High-SEC,Health-conscious,Large (100g),Local Specialty,Modern Trade,50,58.82,-0.92,519,25950,0.33,8639.75
Thailand,High-SEC,Health-conscious,Large (100g),Local Specialty,Traditional Trade,100,105.28,-0.87,522,52200,0.36,18649.83
Thailand,High-SEC,Health-conscious,Large (100g),Health-Oriented,7-Eleven,100,106.26,-0.7,484,48400,0.48,23233.16
Thailand,High-SEC,Health-conscious,Large (100g),Health-Oriented,Modern Trade,70,87.95,-0.72,501,35070,0.31,10795.5
Thailand,High-SEC,Health-conscious,Large (100g),Health-Oriented,Traditional Trade,50,68.18,-1.4,494,24700,0.22,5330.58
Thailand,High-SEC,Health-conscious,Multi-pack,Classic Salted,7-Eleven,5,6.36,-1.21,517,2585,0.26,664.29
Thailand,High-SEC,Health-conscious,Multi-pack,Classic Salted,Modern Trade,20,30.23,-0.95,486,9720,0.39,3825.51
Thailand,High-SEC,Health-conscious,Multi-pack,Classic Salted,Traditional Trade,5,6.52,-1,459,2295,0.49,1133.73
Thailand,High-SEC,Health-conscious,Multi-pack,Spicy,7-Eleven,100,124.88,-0.78,514,51400,0.36,18270.73
Thailand,High-SEC,Health-conscious,Multi-pack,Spicy,Modern Trade,70,84.54,-0.4,497,34790,0.4,13988.47
Thailand,High-SEC,Health-conscious,Multi-pack,Spicy,Traditional Trade,30,34.46,-1.42,498,14940,0.34,5093.66
Thailand,High-SEC,Health-conscious,Multi-pack,Local Specialty,7-Eleven,30,42.83,-1.07,475,14250,0.45,6399.12
Thailand,High-SEC,Health-conscious,Multi-pack,Local Specialty,Modern Trade,10,10.77,-0.7,489,4890,0.47,2316.21
Thailand,High-SEC,Health-conscious,Multi-pack,Local Specialty,Traditional Trade,20,25.46,-0.34,532,10640,0.36,3819.93
Thailand,High-SEC,Health-conscious,Multi-pack,Health-Oriented,7-Eleven,50,62.69,-1.47,483,24150,0.39,9383.51
Thailand,High-SEC,Health-conscious,Multi-pack,Health-Oriented,Modern Trade,70,95.37,-1.16,504,35280,0.32,11434.24
Thailand,High-SEC,Health-conscious,Multi-pack,Health-Oriented,Traditional Trade,20,24.77,-0.6,485,9700,0.3,2898.93
Japan,Low-SEC,Impulse,Small (20g),Classic Salted,7-Eleven,100,131.22,-0.68,531,53100,0.46,24532.64
Japan,Low-SEC,Impulse,Small (20g),Classic Salted,Modern Trade,5,5.91,-1.43,532,2660,0.29,783.04
Japan,Low-SEC,Impulse,Small (20g),Classic Salted,Traditional Trade,100,127.09,-1.44,490,49000,0.32,15622
Japan,Low-SEC,Impulse,Small (20g),Spicy,7-Eleven,70,84.14,-1.26,495,34650,0.47,16445.75
Japan,Low-SEC,Impulse,Small (20g),Spicy,Modern Trade,100,120.31,-0.31,498,49800,0.28,13878.38
Japan,Low-SEC,Impulse,Small (20g),Spicy,Traditional Trade,50,68.04,-0.98,518,25900,0.38,9770.55
Japan,Low-SEC,Impulse,Small (20g),Local Specialty,7-Eleven,5,6.1,-0.44,501,2505,0.37,923.45
Japan,Low-SEC,Impulse,Small (20g),Local Specialty,Modern Trade,50,60.5,-0.84,469,23450,0.36,8415.27
Japan,Low-SEC,Impulse,Small (20g),Local Specialty,Traditional Trade,30,38.87,-0.34,499,14970,0.37,5471.63
Japan,Low-SEC,Impulse,Small (20g),Health-Oriented,7-Eleven,30,42.97,-0.49,488,14640,0.26,3767.94
Japan,Low-SEC,Impulse,Small (20g),Health-Oriented,Modern Trade,70,74.26,-1.45,490,34300,0.41,13919.88
Japan,Low-SEC,Impulse,Small (20g),Health-Oriented,Traditional Trade,20,27.41,-0.36,484,9680,0.22,2096.76
Japan,Low-SEC,Impulse,Medium (50g),Classic Salted,7-Eleven,50,56.17,-0.38,518,25900,0.45,11581.67
Japan,Low-SEC,Impulse,Medium (50g),Classic Salted,Modern Trade,30,36.2,-0.72,540,16200,0.24,3808.93
Japan,Low-SEC,Impulse,Medium (50g),Classic Salted,Traditional Trade,70,76.48,-0.79,499,34930,0.2,7091.28
Japan,Low-SEC,Impulse,Medium (50g),Spicy,7-Eleven,20,24.16,-1.27,499,9980,0.32,3144.53
Japan,Low-SEC,Impulse,Medium (50g),Spicy,Modern Trade,30,41.02,-0.78,487,14610,0.27,3876.18
Japan,Low-SEC,Impulse,Medium (50g),Spicy,Traditional Trade,20,22.82,-0.34,471,9420,0.21,1957.02
Japan,Low-SEC,Impulse,Medium (50g),Local Specialty,7-Eleven,10,12.69,-1.26,461,4610,0.2,935.79
Japan,Low-SEC,Impulse,Medium (50g),Local Specialty,Modern Trade,30,33.95,-1.4,522,15660,0.47,7431.32
Japan,Low-SEC,Impulse,Medium (50g),Local Specialty,Traditional Trade,50,62.18,-1.44,520,26000,0.44,11432.84
Japan,Low-SEC,Impulse,Medium (50g),Health-Oriented,7-Eleven,10,12.84,-0.89,481,4810,0.42,2011.3
Japan,Low-SEC,Impulse,Medium (50g),Health-Oriented,Modern Trade,100,113.08,-0.55,477,47700,0.5,23829.41
Japan,Low-SEC,Impulse,Medium (50g),Health-Oriented,Traditional Trade,10,11.34,-1.47,525,5250,0.45,2375.54
Japan,Low-SEC,Impulse,Large (100g),Classic Salted,7-Eleven,50,64.54,-0.39,483,24150,0.47,11265.53
Japan,Low-SEC,Impulse,Large (100g),Classic Salted,Modern Trade,50,60.62,-0.95,507,25350,0.44,11191.77
Japan,Low-SEC,Impulse,Large (100g),Classic Salted,Traditional Trade,70,77.91,-0.83,500,35000,0.33,11641.7
Japan,Low-SEC,Impulse,Large (100g),Spicy,7-Eleven,20,23.98,-1.1,501,10020,0.2,2029.54
Japan,Low-SEC,Impulse,Large (100g),Spicy,Modern Trade,70,89.56,-1.06,554,38780,0.3,11519.89
Japan,Low-SEC,Impulse,Large (100g),Spicy,Traditional Trade,30,38.92,-1.28,505,15150,0.31,4648.9
Japan,Low-SEC,Impulse,Large (100g),Local Specialty,7-Eleven,20,25.1,-1.04,495,9900,0.2,1997.42
Japan,Low-SEC,Impulse,Large (100g),Local Specialty,Modern Trade,20,27.6,-1.41,531,10620,0.41,4375.88
Japan,Low-SEC,Impulse,Large (100g),Local Specialty,Traditional Trade,50,59,-1.06,504,25200,0.48,12160.81
Japan,Low-SEC,Impulse,Large (100g),Health-Oriented,7-Eleven,50,61.84,-0.61,463,23150,0.32,7479.56
Japan,Low-SEC,Impulse,Large (100g),Health-Oriented,Modern Trade,5,5.68,-1.27,520,2600,0.29,755.3
Japan,Low-SEC,Impulse,Large (100g),Health-Oriented,Traditional Trade,70,83.71,-1.04,527,36890,0.28,10391.71
Japan,Low-SEC,Impulse,Multi-pack,Classic Salted,7-Eleven,20,23.34,-0.4,505,10100,0.38,3827.07
Japan,Low-SEC,Impulse,Multi-pack,Classic Salted,Modern Trade,70,80.43,-1.06,522,36540,0.24,8587.79
Japan,Low-SEC,Impulse,Multi-pack,Classic Salted,Traditional Trade,20,24.21,-0.38,487,9740,0.43,4180.69
Japan,Low-SEC,Impulse,Multi-pack,Spicy,7-Eleven,70,76.45,-1.2,438,30660,0.42,12832.69
Japan,Low-SEC,Impulse,Multi-pack,Spicy,Modern Trade,5,5.74,-0.9,515,2575,0.32,828.92
Japan,Low-SEC,Impulse,Multi-pack,Spicy,Traditional Trade,30,32.4,-0.92,503,15090,0.25,3795.19
Japan,Low-SEC,Impulse,Multi-pack,Local Specialty,7-Eleven,20,25.2,-0.83,513,10260,0.24,2477.99
Japan,Low-SEC,Impulse,Multi-pack,Local Specialty,Modern Trade,20,25.92,-0.7,501,10020,0.3,3020.02
Japan,Low-SEC,Impulse,Multi-pack,Local Specialty,Traditional Trade,100,121.8,-1.4,497,49700,0.44,21780.55
Japan,Low-SEC,Impulse,Multi-pack,Health-Oriented,7-Eleven,50,64.19,-0.91,533,26650,0.32,8612.74
Japan,Low-SEC,Impulse,Multi-pack,Health-Oriented,Modern Trade,70,89.74,-1.39,528,36960,0.25,9369.34
Japan,Low-SEC,Impulse,Multi-pack,Health-Oriented,Traditional Trade,70,86.97,-1.21,495,34650,0.3,10262.3
Japan,Low-SEC,Top-up,Small (20g),Classic Salted,7-Eleven,30,34.76,-0.81,496,14880,0.42,6308.16
Japan,Low-SEC,Top-up,Small (20g),Classic Salted,Modern Trade,20,22.52,-0.43,518,10360,0.42,4385.73
Japan,Low-SEC,Top-up,Small (20g),Classic Salted,Traditional Trade,100,130.92,-1.2,456,45600,0.46,20867.63
Japan,Low-SEC,Top-up,Small (20g),Spicy,7-Eleven,5,5.73,-0.74,483,2415,0.36,865.23
Japan,Low-SEC,Top-up,Small (20g),Spicy,Modern Trade,20,21.6,-0.46,487,9740,0.2,1995.12
Japan,Low-SEC,Top-up,Small (20g),Spicy,Traditional Trade,50,63.49,-1.05,490,24500,0.22,5434.61
Japan,Low-SEC,Top-up,Small (20g),Local Specialty,7-Eleven,50,56.79,-0.69,522,26100,0.42,11021.12
Japan,Low-SEC,Top-up,Small (20g),Local Specialty,Modern Trade,10,12.66,-0.71,491,4910,0.29,1416.1
Japan,Low-SEC,Top-up,Small (20g),Local Specialty,Traditional Trade,70,95.02,-1.05,487,34090,0.45,15183.31
Japan,Low-SEC,Top-up,Small (20g),Health-Oriented,7-Eleven,20,24.91,-0.38,503,10060,0.47,4738.08
Japan,Low-SEC,Top-up,Small (20g),Health-Oriented,Modern Trade,5,5.9,-0.65,524,2620,0.32,850.27
Japan,Low-SEC,Top-up,Small (20g),Health-Oriented,Traditional Trade,30,35.06,-1.39,496,14880,0.29,4275.9
Japan,Low-SEC,Top-up,Medium (50g),Classic Salted,7-Eleven,20,23.46,-0.78,464,9280,0.23,2105.73
Japan,Low-SEC,Top-up,Medium (50g),Classic Salted,Modern Trade,70,92.64,-0.35,522,36540,0.27,9759.13
Japan,Low-SEC,Top-up,Medium (50g),Classic Salted,Traditional Trade,30,35.42,-1.31,504,15120,0.2,3041.37
Japan,Low-SEC,Top-up,Medium (50g),Spicy,7-Eleven,20,25.08,-1.21,545,10900,0.23,2550.31
Japan,Low-SEC,Top-up,Medium (50g),Spicy,Modern Trade,20,26.17,-0.93,494,9880,0.37,3629.55
Japan,Low-SEC,Top-up,Medium (50g),Spicy,Traditional Trade,5,6.11,-1.13,463,2315,0.33,775.24
Japan,Low-SEC,Top-up,Medium (50g),Local Specialty,7-Eleven,30,36.77,-0.3,486,14580,0.25,3614.74
Japan,Low-SEC,Top-up,Medium (50g),Local Specialty,Modern Trade,50,65.97,-1.3,486,24300,0.47,11462.97
Japan,Low-SEC,Top-up,Medium (50g),Local Specialty,Traditional Trade,5,5.83,-1.36,529,2645,0.25,659.71
Japan,Low-SEC,Top-up,Medium (50g),Health-Oriented,7-Eleven,70,89.4,-0.98,486,34020,0.34,11431.57
Japan,Low-SEC,Top-up,Medium (50g),Health-Oriented,Modern Trade,100,117.25,-0.9,488,48800,0.46,22566.3
Japan,Low-SEC,Top-up,Medium (50g),Health-Oriented,Traditional Trade,100,97.99,-0.37,522,52200,0.37,19061.54
Japan,Low-SEC,Top-up,Large (100g),Classic Salted,7-Eleven,100,114.6,-1.02,488,48800,0.29,13940.89
Japan,Low-SEC,Top-up,Large (100g),Classic Salted,Modern Trade,30,38.68,-0.35,488,14640,0.36,5241.78
Japan,Low-SEC,Top-up,Large (100g),Classic Salted,Traditional Trade,20,23.62,-0.98,521,10420,0.33,3416.67
Japan,Low-SEC,Top-up,Large (100g),Spicy,7-Eleven,30,31.51,-1.1,488,14640,0.22,3156.7
Japan,Low-SEC,Top-up,Large (100g),Spicy,Modern Trade,5,5.45,-1.22,542,2710,0.41,1119.06
Japan,Low-SEC,Top-up,Large (100g),Spicy,Traditional Trade,20,23.86,-0.92,501,10020,0.49,4907.11
Japan,Low-SEC,Top-up,Large (100g),Local Specialty,7-Eleven,5,6.3,-1.26,480,2400,0.32,771.6
Japan,Low-SEC,Top-up,Large (100g),Local Specialty,Modern Trade,30,34.33,-0.38,464,13920,0.48,6619.75
Japan,Low-SEC,Top-up,Large (100g),Local Specialty,Traditional Trade,30,40.05,-1.31,475,14250,0.23,3215.12
Japan,Low-SEC,Top-up,Large (100g),Health-Oriented,7-Eleven,50,52.44,-0.41,478,23900,0.33,7998.26
Japan,Low-SEC,Top-up,Large (100g),Health-Oriented,Modern Trade,70,79.1,-1.23,542,37940,0.43,16480.65
Japan,Low-SEC,Top-up,Large (100g),Health-Oriented,Traditional Trade,100,121.62,-1.48,489,48900,0.28,13817.04
Japan,Low-SEC,Top-up,Multi-pack,Classic Salted,7-Eleven,100,122.4,-1.41,461,46100,0.29,13415.53
Japan,Low-SEC,Top-up,Multi-pack,Classic Salted,Modern Trade,50,63.67,-1.03,477,23850,0.49,11624.34
Japan,Low-SEC,Top-up,Multi-pack,Classic Salted,Traditional Trade,5,5.57,-0.76,489,2445,0.33,807.84
Japan,Low-SEC,Top-up,Multi-pack,Spicy,7-Eleven,100,120.06,-1.27,478,47800,0.28,13368.53
Japan,Low-SEC,Top-up,Multi-pack,Spicy,Modern Trade,20,22.58,-1.11,498,9960,0.48,4776.01
Japan,Low-SEC,Top-up,Multi-pack,Spicy,Traditional Trade,5,6.32,-1.25,491,2455,0.35,866.6
Japan,Low-SEC,Top-up,Multi-pack,Local Specialty,7-Eleven,10,12.93,-0.38,492,4920,0.47,2306.84
Japan,Low-SEC,Top-up,Multi-pack,Local Specialty,Modern Trade,30,35.73,-0.53,495,14850,0.26,3859.09
Japan,Low-SEC,Top-up,Multi-pack,Local Specialty,Traditional Trade,20,24.21,-1.18,451,9020,0.44,3973.98
Japan,Low-SEC,Top-up,Multi-pack,Health-Oriented,7-Eleven,10,11.65,-0.48,499,4990,0.49,2461.85
Japan,Low-SEC,Top-up,Multi-pack,Health-Oriented,Modern Trade,100,113.98,-1.15,476,47600,0.47,22526.71
Japan,Low-SEC,Top-up,Multi-pack,Health-Oriented,Traditional Trade,100,113.67,-0.76,494,49400,0.21,10598.24
Japan,Low-SEC,Sharing,Small (20g),Classic Salted,7-Eleven,30,36.96,-0.76,442,13260,0.39,5234.33
Japan,Low-SEC,Sharing,Small (20g),Classic Salted,Modern Trade,5,5.3,-0.66,509,2545,0.23,580.4
Japan,Low-SEC,Sharing,Small (20g),Classic Salted,Traditional Trade,50,54.82,-0.36,498,24900,0.43,10704.29
Japan,Low-SEC,Sharing,Small (20g),Spicy,7-Eleven,20,23.59,-0.9,487,9740,0.46,4481.82
Japan,Low-SEC,Sharing,Small (20g),Spicy,Modern Trade,100,116.73,-0.82,518,51800,0.27,13913.54
Japan,Low-SEC,Sharing,Small (20g),Spicy,Traditional Trade,100,121.25,-0.44,498,49800,0.2,10066.02
Japan,Low-SEC,Sharing,Small (20g),Local Specialty,7-Eleven,100,115.18,-0.85,512,51200,0.49,24923.85
Japan,Low-SEC,Sharing,Small (20g),Local Specialty,Modern Trade,50,65.49,-0.86,493,24650,0.39,9678.41
Japan,Low-SEC,Sharing,Small (20g),Local Specialty,Traditional Trade,30,33.87,-0.49,491,14730,0.34,5026.54
Japan,Low-SEC,Sharing,Small (20g),Health-Oriented,7-Eleven,10,11.62,-1.26,506,5060,0.32,1639.45
Japan,Low-SEC,Sharing,Small (20g),Health-Oriented,Modern Trade,100,98.06,-0.6,524,52400,0.21,11090.14
Japan,Low-SEC,Sharing,Small (20g),Health-Oriented,Traditional Trade,30,40.8,-1.27,502,15060,0.45,6784.33
Japan,Low-SEC,Sharing,Medium (50g),Classic Salted,7-Eleven,10,11.52,-0.98,498,4980,0.21,1042.42
Japan,Low-SEC,Sharing,Medium (50g),Classic Salted,Modern Trade,50,64.21,-0.36,482,24100,0.23,5422.83
Japan,Low-SEC,Sharing,Medium (50g),Classic Salted,Traditional Trade,5,6.07,-0.7,536,2680,0.39,1035.69
Japan,Low-SEC,Sharing,Medium (50g),Spicy,7-Eleven,20,25.46,-1.45,477,9540,0.43,4102.49
Japan,Low-SEC,Sharing,Medium (50g),Spicy,Modern Trade,70,75.32,-0.86,479,33530,0.44,14812.61
Japan,Low-SEC,Sharing,Medium (50g),Spicy,Traditional Trade,50,52.49,-1.16,478,23900,0.46,10986.67
Japan,Low-SEC,Sharing,Medium (50g),Local Specialty,7-Eleven,10,11.82,-1.07,517,5170,0.45,2300.85
Japan,Low-SEC,Sharing,Medium (50g),Local Specialty,Modern Trade,10,11.89,-0.35,521,5210,0.35,1813.09
Japan,Low-SEC,Sharing,Medium (50g),Local Specialty,Traditional Trade,100,109.44,-0.7,485,48500,0.38,18237.47
Japan,Low-SEC,Sharing,Medium (50g),Health-Oriented,7-Eleven,5,5.82,-0.97,525,2625,0.33,878.3
Japan,Low-SEC,Sharing,Medium (50g),Health-Oriented,Modern Trade,30,42.11,-0.56,493,14790,0.25,3626.26
Japan,Low-SEC,Sharing,Medium (50g),Health-Oriented,Traditional Trade,50,62.34,-0.38,492,24600,0.21,5070.12
Japan,Low-SEC,Sharing,Large (100g),Classic Salted,7-Eleven,10,11.94,-0.45,502,5020,0.35,1732.6
Japan,Low-SEC,Sharing,Large (100g),Classic Salted,Modern Trade,20,21.1,-0.91,469,9380,0.27,2570.96
Japan,Low-SEC,Sharing,Large (100g),Classic Salted,Traditional Trade,100,120.31,-0.69,519,51900,0.38,19736.9
Japan,Low-SEC,Sharing,Large (100g),Spicy,7-Eleven,30,38.07,-1.46,500,15000,0.25,3823.15
Japan,Low-SEC,Sharing,Large (100g),Spicy,Modern Trade,30,33.06,-0.75,460,13800,0.25,3516.07
Japan,Low-SEC,Sharing,Large (100g),Spicy,Traditional Trade,5,5.02,-0.81,509,2545,0.42,1072.69
Japan,Low-SEC,Sharing,Large (100g),Local Specialty,7-Eleven,70,92.17,-0.98,499,34930,0.21,7178.38
Japan,Low-SEC,Sharing,Large (100g),Local Specialty,Modern Trade,20,22.55,-0.72,508,10160,0.23,2293.5
Japan,Low-SEC,Sharing,Large (100g),Local Specialty,Traditional Trade,10,11.25,-1.07,506,5060,0.21,1078.28
Japan,Low-SEC,Sharing,Large (100g),Health-Oriented,7-Eleven,100,123.83,-1.22,532,53200,0.26,13854.33
Japan,Low-SEC,Sharing,Large (100g),Health-Oriented,Modern Trade,10,12.11,-1.19,457,4570,0.27,1249.55
Japan,Low-SEC,Sharing,Large (100g),Health-Oriented,Traditional Trade,70,87.21,-0.44,495,34650,0.48,16475.57
Japan,Low-SEC,Sharing,Multi-pack,Classic Salted,7-Eleven,70,75.1,-0.88,536,37520,0.22,8244.98
Japan,Low-SEC,Sharing,Multi-pack,Classic Salted,Modern Trade,30,34.86,-0.67,505,15150,0.24,3586.68
Japan,Low-SEC,Sharing,Multi-pack,Classic Salted,Traditional Trade,100,130.39,-1.01,499,49900,0.28,14143.81
Japan,Low-SEC,Sharing,Multi-pack,Spicy,7-Eleven,10,12.09,-1.11,548,5480,0.34,1853.67
Japan,Low-SEC,Sharing,Multi-pack,Spicy,Modern Trade,100,110.6,-0.92,516,51600,0.39,20014.49
Japan,Low-SEC,Sharing,Multi-pack,Spicy,Traditional Trade,5,6.24,-0.7,471,2355,0.28,658.09
Japan,Low-SEC,Sharing,Multi-pack,Local Specialty,7-Eleven,50,60.76,-0.6,480,24000,0.39,9248.26
Japan,Low-SEC,Sharing,Multi-pack,Local Specialty,Modern Trade,70,86.09,-0.58,467,32690,0.47,15268.39
Japan,Low-SEC,Sharing,Multi-pack,Local Specialty,Traditional Trade,50,63.93,-0.88,498,24900,0.37,9319.84
Japan,Low-SEC,Sharing,Multi-pack,Health-Oriented,7-Eleven,30,34.32,-0.62,494,14820,0.41,6073.15
Japan,Low-SEC,Sharing,Multi-pack,Health-Oriented,Modern Trade,70,82.77,-0.47,497,34790,0.27,9481.3
Japan,Low-SEC,Sharing,Multi-pack,Health-Oriented,Traditional Trade,5,6.04,-0.92,532,2660,0.42,1130.28
Japan,Low-SEC,Health-conscious,Small (20g),Classic Salted,7-Eleven,5,5.97,-0.31,519,2595,0.35,909.37
Japan,Low-SEC,Health-conscious,Small (20g),Classic Salted,Modern Trade,50,55.39,-1.22,494,24700,0.43,10654.78
Japan,Low-SEC,Health-conscious,Small (20g),Classic Salted,Traditional Trade,30,30.81,-0.9,507,15210,0.35,5261.47
Japan,Low-SEC,Health-conscious,Small (20g),Spicy,7-Eleven,70,93.34,-0.89,476,33320,0.36,12079.44
Japan,Low-SEC,Health-conscious,Small (20g),Spicy,Modern Trade,5,6.18,-0.38,549,2745,0.24,660.6
Japan,Low-SEC,Health-conscious,Small (20g),Spicy,Traditional Trade,5,5.75,-0.88,468,2340,0.26,596.87
Japan,Low-SEC,Health-conscious,Small (20g),Local Specialty,7-Eleven,10,11.44,-1.04,521,5210,0.25,1308.91
Japan,Low-SEC,Health-conscious,Small (20g),Local Specialty,Modern Trade,20,21.01,-1.18,501,10020,0.38,3842.64
Japan,Low-SEC,Health-conscious,Small (20g),Local Specialty,Traditional Trade,30,41.13,-0.37,536,16080,0.27,4396.51
Japan,Low-SEC,Health-conscious,Small (20g),Health-Oriented,7-Eleven,30,37.57,-1.34,487,14610,0.49,7182.51
Japan,Low-SEC,Health-conscious,Small (20g),Health-Oriented,Modern Trade,30,35.69,-1.49,496,14880,0.36,5403.87
Japan,Low-SEC,Health-conscious,Small (20g),Health-Oriented,Traditional Trade,30,37.84,-1.09,498,14940,0.46,6881.97
Japan,Low-SEC,Health-conscious,Medium (50g),Classic Salted,7-Eleven,30,33.68,-0.52,535,16050,0.36,5771.26
Japan,Low-SEC,Health-conscious,Medium (50g),Classic Salted,Modern Trade,5,6.95,-1.16,448,2240,0.46,1027.78
Japan,Low-SEC,Health-conscious,Medium (50g),Classic Salted,Traditional Trade,30,37.18,-0.48,537,16110,0.47,7590.81
Japan,Low-SEC,Health-conscious,Medium (50g),Spicy,7-Eleven,10,11.57,-1.12,503,5030,0.21,1072.22
Japan,Low-SEC,Health-conscious,Medium (50g),Spicy,Modern Trade,20,23.13,-1.19,478,9560,0.2,1913.15
Japan,Low-SEC,Health-conscious,Medium (50g),Spicy,Traditional Trade,70,96.06,-0.53,461,32270,0.32,10193.15
Japan,Low-SEC,Health-conscious,Medium (50g),Local Specialty,7-Eleven,5,4.9,-1.12,530,2650,0.23,605.17
Japan,Low-SEC,Health-conscious,Medium (50g),Local Specialty,Modern Trade,30,35.31,-0.59,507,15210,0.22,3286.47
Japan,Low-SEC,Health-conscious,Medium (50g),Local Specialty,Traditional Trade,10,12.34,-1.25,500,5000,0.29,1425.26
Japan,Low-SEC,Health-conscious,Medium (50g),Health-Oriented,7-Eleven,30,33.02,-0.36,526,15780,0.22,3525.22
Japan,Low-SEC,Health-conscious,Medium (50g),Health-Oriented,Modern Trade,100,119.82,-1.31,499,49900,0.39,19551.61
Japan,Low-SEC,Health-conscious,Medium (50g),Health-Oriented,Traditional Trade,20,22.05,-1.35,495,9900,0.47,4616.62
Japan,Low-SEC,Health-conscious,Large (100g),Classic Salted,7-Eleven,100,114.81,-0.55,502,50200,0.31,15500.5
Japan,Low-SEC,Health-conscious,Large (100g),Classic Salted,Modern Trade,30,38.56,-1.42,510,15300,0.48,7415.53
Japan,Low-SEC,Health-conscious,Large (100g),Classic Salted,Traditional Trade,50,61.03,-0.92,513,25650,0.26,6621.21
Japan,Low-SEC,Health-conscious,Large (100g),Spicy,7-Eleven,30,31.13,-1.24,516,15480,0.37,5759.3
Japan,Low-SEC,Health-conscious,Large (100g),Spicy,Modern Trade,10,12.45,-0.37,501,5010,0.27,1353.79
Japan,Low-SEC,Health-conscious,Large (100g),Spicy,Traditional Trade,20,23.29,-1.44,484,9680,0.36,3485.62
Japan,Low-SEC,Health-conscious,Large (100g),Local Specialty,7-Eleven,10,11.86,-0.67,499,4990,0.28,1398.86
Japan,Low-SEC,Health-conscious,Large (100g),Local Specialty,Modern Trade,30,37.77,-0.95,498,14940,0.48,7203.95
Japan,Low-SEC,Health-conscious,Large (100g),Local Specialty,Traditional Trade,50,58.58,-0.9,503,25150,0.43,10767.71
Japan,Low-SEC,Health-conscious,Large (100g),Health-Oriented,7-Eleven,50,59.47,-0.32,548,27400,0.46,12675.49
Japan,Low-SEC,Health-conscious,Large (100g),Health-Oriented,Modern Trade,5,5.79,-0.85,526,2630,0.31,820.46
Japan,Low-SEC,Health-conscious,Large (100g),Health-Oriented,Traditional Trade,10,13.82,-0.91,505,5050,0.47,2374.88
Japan,Low-SEC,Health-conscious,Multi-pack,Classic Salted,7-Eleven,5,6.55,-1.38,507,2535,0.22,566.85
Japan,Low-SEC,Health-conscious,Multi-pack,Classic Salted,Modern Trade,70,94.09,-0.87,494,34580,0.23,7841.59
Japan,Low-SEC,Health-conscious,Multi-pack,Classic Salted,Traditional Trade,100,107.5,-0.32,504,50400,0.3,15000.32
Japan,Low-SEC,Health-conscious,Multi-pack,Spicy,7-Eleven,50,58.67,-1.39,495,24750,0.21,5133.38
Japan,Low-SEC,Health-conscious,Multi-pack,Spicy,Modern Trade,30,36.48,-1.17,455,13650,0.47,6395.16
Japan,Low-SEC,Health-conscious,Multi-pack,Spicy,Traditional Trade,30,40.09,-0.68,483,14490,0.41,5900.1
Japan,Low-SEC,Health-conscious,Multi-pack,Local Specialty,7-Eleven,100,100.95,-1.06,480,48000,0.49,23577.62
Japan,Low-SEC,Health-conscious,Multi-pack,Local Specialty,Modern Trade,20,26.89,-1.29,506,10120,0.33,3380.15
Japan,Low-SEC,Health-conscious,Multi-pack,Local Specialty,Traditional Trade,30,38.16,-0.92,503,15090,0.25,3841.05
Japan,Low-SEC,Health-conscious,Multi-pack,Health-Oriented,7-Eleven,70,80.18,-1.4,514,35980,0.41,14644.67
Japan,Low-SEC,Health-conscious,Multi-pack,Health-Oriented,Modern Trade,5,5.31,-0.94,491,2455,0.29,719.04
Japan,Low-SEC,Health-conscious,Multi-pack,Health-Oriented,Traditional Trade,50,51.01,-0.7,511,25550,0.34,8636.69
Japan,Mid-SEC,Impulse,Small (20g),Classic Salted,7-Eleven,5,5.72,-1.47,533,2665,0.27,714.91
Japan,Mid-SEC,Impulse,Small (20g),Classic Salted,Modern Trade,30,34.2,-1.16,470,14100,0.22,3137.85
Japan,Mid-SEC,Impulse,Small (20g),Classic Salted,Traditional Trade,10,12.36,-1.09,514,5140,0.28,1422.78
Japan,Mid-SEC,Impulse,Small (20g),Spicy,7-Eleven,5,5.54,-0.72,469,2345,0.33,776.53
Japan,Mid-SEC,Impulse,Small (20g),Spicy,Modern Trade,50,63.36,-0.45,494,24700,0.28,6845.08
Japan,Mid-SEC,Impulse,Small (20g),Spicy,Traditional Trade,10,10.5,-0.92,491,4910,0.31,1524.5
Japan,Mid-SEC,Impulse,Small (20g),Local Specialty,7-Eleven,100,106.01,-0.5,510,51000,0.3,15312.39
Japan,Mid-SEC,Impulse,Small (20g),Local Specialty,Modern Trade,50,52.4,-0.52,501,25050,0.35,8746.21
Japan,Mid-SEC,Impulse,Small (20g),Local Specialty,Traditional Trade,10,11.85,-1.09,472,4720,0.35,1646.79
Japan,Mid-SEC,Impulse,Small (20g),Health-Oriented,7-Eleven,30,39.18,-1.02,512,15360,0.49,7502.21
